year,recipient_name,flow_name,usd_disbursement,usd_disbursement_deflated
2018,Egypt,Private Development Finance,0.146168,0.168576
2018,Cuba,Private Development Finance,0.22,0.253728
2018,Tunisia,Private Development Finance,0.033,0.038059
2018,"Caribbean, regional",ODA Grants,8.610945,9.709148
2018,Sri Lanka,Private Development Finance,0.042086,0.048538
2018,Montserrat,ODA Grants,1.118736,1.165234
2018,"South & Central Asia, regional",ODA Grants,0.126964,0.132241
2018,"South America, regional",ODA Grants,9.530251,9.425367
2018,Saint Helena,ODA Grants,4.157249,4.330034
2018,Libya,ODA Grants,0.339363,0.324338
2018,Comoros,ODA Grants,1.356331,1.394712
2018,Albania,Other Official Flows (non Export Credit),0.284024,0.295616
2018,Georgia,Other Official Flows (non Export Credit),67.10138,69.84006
2018,Egypt,Other Official Flows (non Export Credit),23.82501,24.797405
2018,Montenegro,Other Official Flows (non Export Credit),0,0
2018,Belarus,Other Official Flows (non Export Credit),0,0
2018,Kyrgyzstan,Other Official Flows (non Export Credit),0,0
2018,Azerbaijan,Other Official Flows (non Export Credit),0.214898,0.223669
2018,Moldova,Other Official Flows (non Export Credit),0,0
2018,Wallis and Futuna,ODA Grants,0.17849,0.173695
2018,"Oceania, regional",ODA Grants,0.03583,0.039417
2018,Afghanistan,Private Development Finance,0.64554,0.631181
2018,Togo,ODA Grants,7.586738,7.889798
2018,Ethiopia,Private Development Finance,0.173033,0.184094
2018,"America, regional",ODA Grants,4.141552,4.207638
2018,Chad,ODA Grants,6.408863,6.661952
2018,Equatorial Guinea,ODA Grants,0.018892,0.019663
2018,"Caribbean & Central America, regional",ODA Grants,0.968164,0.965935
2018,Congo,ODA Grants,0.458048,0.461413
2018,Central African Republic,ODA Grants,3.756685,3.895721
2018,Nepal,Private Development Finance,0.141173,0.14704
2018,Gambia,Private Development Finance,0.053355,0.055572
2018,Jamaica,Private Development Finance,0.108176,0.112673
2018,Uganda,Private Development Finance,0.325862,0.339407
2018,"South America, regional",Private Development Finance,0.066693,0.069465
2018,Argentina,Private Development Finance,0.008003,0.008336
2018,Solomon Islands,Private Development Finance,0.011204,0.01167
2018,Bangladesh,Private Development Finance,0.056202,0.058538
2018,Tanzania,Private Development Finance,0.053355,0.055572
2018,Sierra Leone,Private Development Finance,0.058474,0.060904
2018,Malawi,Private Development Finance,0.020548,0.021402
2018,Zimbabwe,Private Development Finance,0.114696,0.120629
2018,Zambia,Private Development Finance,0.097963,0.110993
2018,Togo,Private Development Finance,0.117212,0.122083
2018,Liberia,Private Development Finance,0.045709,0.047609
2018,Democratic Republic of the Congo,Private Development Finance,0.037361,0.038914
2018,States Ex-Yugoslavia unspecified,ODA Grants,0.000679,0.000685
2018,"Middle East, regional",ODA Grants,0.900505,0.934002
2018,Belize,ODA Grants,0.026602,0.027687
2018,Egypt,ODA Loans,0,0
2018,Yemen,ODA Loans,5.074528,5.28164
2018,Pakistan,ODA Loans,31.640673,32.932059
2018,Viet Nam,ODA Loans,3.4924,3.634939
2018,China (People's Republic of),Other Official Flows (non Export Credit),11.351674,11.814982
2018,Bangladesh,ODA Loans,165.5199,172.275438
2018,Maldives,ODA Loans,0,0
2018,Kazakhstan,Other Official Flows (non Export Credit),0,0
2018,Lao People's Democratic Republic,ODA Loans,2.339739,2.435233
2018,Sri Lanka,ODA Loans,0,0
2018,Mongolia,Other Official Flows (non Export Credit),50,52.040702
2018,Cook Islands,Other Official Flows (non Export Credit),0,0
2018,Pakistan,Other Official Flows (non Export Credit),2.170775,2.259373
2018,Mongolia,ODA Loans,3.481509,3.623603
2018,Philippines,Other Official Flows (non Export Credit),148.12995,154.175733
2018,Fiji,Other Official Flows (non Export Credit),0,0
2018,Georgia,ODA Loans,0,0
2018,Indonesia,Other Official Flows (non Export Credit),79.8,83.056961
2018,Nepal,ODA Loans,0,0
2018,Armenia,ODA Loans,1.653842,1.721342
2018,Cambodia,ODA Loans,1.481784,1.542261
2018,Samoa,ODA Loans,0,0
2018,Côte d'Ivoire,ODA Loans,38.276491,39.83871
2018,"North of Sahara, regional",ODA Grants,2.313431,2.284573
2018,Myanmar,ODA Loans,0.091095,0.094813
2018,Colombia,Other Official Flows (non Export Credit),0,0
2018,Ecuador,Other Official Flows (non Export Credit),0,0
2018,Panama,Other Official Flows (non Export Credit),26,27.061165
2018,Nicaragua,ODA Loans,0,0
2018,Argentina,Other Official Flows (non Export Credit),881.029288,916.987657
2018,Dominican Republic,Other Official Flows (non Export Credit),23.390974,24.345654
2018,Brazil,Other Official Flows (non Export Credit),33.998129,35.385728
2018,Venezuela,Other Official Flows (non Export Credit),0,0
2018,Honduras,ODA Loans,100.114211,104.200276
2018,El Salvador,Other Official Flows (non Export Credit),9,9.367326
2018,Paraguay,Other Official Flows (non Export Credit),3.82571,3.981853
2018,Jamaica,Other Official Flows (non Export Credit),18.888312,19.659221
2018,Bolivia,ODA Loans,0.296,0.308081
2018,Brazil,Equity Investment,0.017815,0.018542
2018,Belize,Other Official Flows (non Export Credit),0,0
2018,Ecuador,ODA Loans,0,0
2018,Guatemala,Other Official Flows (non Export Credit),0,0
2018,Mexico,Other Official Flows (non Export Credit),726.743331,756.404665
2018,Haiti,ODA Loans,0,0
2018,Argentina,ODA Loans,0,0
2018,El Salvador,ODA Loans,0,0
2018,Peru,Other Official Flows (non Export Credit),0.84,0.874284
2018,Nicaragua,Other Official Flows (non Export Credit),0,0
2018,Suriname,Other Official Flows (non Export Credit),0,0
2018,Guyana,ODA Loans,0,0
2018,Afghanistan,ODA Loans,0,0
2018,Morocco,Other Official Flows (non Export Credit),3.18,3.309789
2018,Ukraine,Other Official Flows (non Export Credit),40.814,42.479784
2018,Saint Lucia,Other Official Flows (non Export Credit),0,0
2018,Serbia,Other Official Flows (non Export Credit),0.086845,0.090389
2018,Armenia,Other Official Flows (non Export Credit),0,0
2018,India,Other Official Flows (non Export Credit),0.121974,0.126952
2018,Congo,Other Official Flows (non Export Credit),0.614449,0.639527
2018,Viet Nam,Other Official Flows (non Export Credit),0,0
2018,Gabon,Other Official Flows (non Export Credit),0,0
2018,Grenada,Other Official Flows (non Export Credit),0,0
2018,North Macedonia,Other Official Flows (non Export Credit),1.785114,1.857972
2018,Jordan,Other Official Flows (non Export Credit),116.7,121.462999
2018,Mauritius,Other Official Flows (non Export Credit),0,0
2018,Türkiye,Other Official Flows (non Export Credit),0,0
2018,Saint Vincent and the Grenadines,Other Official Flows (non Export Credit),0,0
2018,Tunisia,Other Official Flows (non Export Credit),130.821344,136.160692
2018,Iraq,Other Official Flows (non Export Credit),5.4225,5.643814
2018,Antigua and Barbuda,Other Official Flows (non Export Credit),0,0
2018,Lebanon,Other Official Flows (non Export Credit),0,0
2018,Papua New Guinea,Other Official Flows (non Export Credit),0,0
2018,Cameroon,Other Official Flows (non Export Credit),16.380371,17.04892
2018,Eswatini,Other Official Flows (non Export Credit),0.686484,0.714502
2018,Angola,Other Official Flows (non Export Credit),7.960452,8.28535
2018,Iran,Other Official Flows (non Export Credit),0,0
2018,Bosnia and Herzegovina,Other Official Flows (non Export Credit),0,0
2018,Mali,ODA Loans,7.100546,7.390348
2018,Albania,ODA Loans,0,0
2018,Grenada,ODA Loans,0.363683,0.378527
2018,Congo,ODA Loans,4.097828,4.265078
2018,Saint Lucia,ODA Loans,0,0
2018,China (People's Republic of),ODA Loans,0,0
2018,Moldova,ODA Loans,0.993391,1.033936
2018,Azerbaijan,ODA Loans,0,0
2018,Nigeria,ODA Loans,72.80364,75.77505
2018,Senegal,ODA Loans,8.890075,9.252915
2018,Cabo Verde,ODA Loans,0,0
2018,Burundi,ODA Loans,0,0
2018,Lesotho,ODA Loans,6.346367,6.605388
2018,Ethiopia,ODA Loans,26.509762,27.591732
2018,Togo,ODA Loans,0,0
2018,Madagascar,ODA Loans,10.931504,11.377663
2018,Democratic Republic of the Congo,ODA Loans,0,0
2018,Zambia,ODA Loans,12.220561,12.719331
2018,India,ODA Loans,31.94972,33.253718
2018,Malawi,ODA Loans,0.677365,0.705011
2018,Ghana,ODA Loans,2.892184,3.010226
2018,Serbia,ODA Loans,0,0
2018,Kenya,ODA Loans,0.213345,0.222053
2018,Uganda,ODA Loans,26.415844,27.493981
2018,Benin,ODA Loans,0,0
2018,Cameroon,ODA Loans,13.635084,14.191587
2018,Bosnia and Herzegovina,ODA Loans,0,0
2018,Rwanda,ODA Loans,1.546579,1.609702
2018,Djibouti,ODA Loans,2.448907,2.548857
2018,Dominica,ODA Loans,0,0
2018,Niger,ODA Loans,0.476789,0.496248
2018,Tanzania,ODA Loans,45.156203,46.99921
2018,Mozambique,ODA Loans,11.100233,11.553278
2018,Angola,ODA Loans,0.034803,0.036223
2018,Sierra Leone,ODA Loans,0,0
2018,Papua New Guinea,ODA Loans,11.839164,12.322368
2018,Kyrgyzstan,ODA Loans,0.52929,0.550892
2018,Tajikistan,ODA Loans,0,0
2018,Liberia,ODA Loans,1.504597,1.566006
2018,Burkina Faso,ODA Loans,12.996669,13.527116
2018,Mauritania,ODA Loans,0,0
2018,Gambia,ODA Loans,0,0
2018,Chad,ODA Loans,0,0
2018,Montenegro,ODA Loans,0,0
2018,Saint Vincent and the Grenadines,ODA Loans,0.083574,0.086985
2018,North Macedonia,ODA Loans,0,0
2018,Comoros,ODA Loans,0,0
2018,Guinea,ODA Loans,0,0
2018,Bhutan,ODA Loans,0,0
2018,"Africa, regional",ODA Loans,0,0
2018,South Sudan,ODA Loans,13.243578,13.784102
2018,Central African Republic,ODA Loans,0,0
2018,Uzbekistan,ODA Loans,100,104.081404
2018,Serbia,Private Development Finance,0.005901,0.006222
2018,"Europe, regional",Private Development Finance,0.15604,0.179962
2018,"Central Asia, regional",Private Development Finance,0.102192,0.117859
2018,"South Asia, regional",Private Development Finance,0.099218,0.114429
2019,Congo,ODA Grants,0.494674,0.507671
2019,"Bilateral, unspecified",ODA Grants,146.915389,146.089431
2019,India,ODA Grants,16.53898,16.690873
2019,Mozambique,ODA Grants,23.133351,24.236094
2019,Ukraine,ODA Grants,4.768741,5.02675
2019,Georgia,ODA Grants,3.713864,4.029902
2019,Peru,ODA Grants,2.019496,2.075348
2019,Zimbabwe,ODA Grants,20.723754,22.071455
2019,Nigeria,ODA Grants,9.488471,9.709601
2019,Moldova,ODA Grants,3.476159,3.76484
2019,Ghana,ODA Grants,15.566525,16.536295
2019,Kenya,ODA Grants,22.030898,23.04345
2019,Uganda,ODA Grants,22.680039,24.134047
2019,Belarus,ODA Grants,1.205926,1.279587
2019,Tanzania,ODA Grants,18.889537,19.963449
2019,Lebanon,ODA Grants,11.130741,11.430758
2019,Jordan,ODA Grants,17.012151,17.796093
2019,Ethiopia,ODA Grants,302.992409,320.693018
2019,Bolivia,ODA Grants,1.815299,1.790489
2019,Albania,ODA Grants,2.387829,2.306452
2019,Türkiye,ODA Grants,4.641818,4.709845
2019,Tunisia,ODA Grants,1.952572,1.865799
2019,Bosnia and Herzegovina,ODA Grants,2.189388,2.291707
2019,Brazil,ODA Grants,3.724537,3.640159
2019,Senegal,ODA Grants,5.25987,5.670136
2019,Philippines,ODA Grants,3.914678,3.78391800000001
2019,South Sudan,ODA Grants,0.63792,0.728556
2019,Armenia,ODA Grants,2.319772,2.470846
2019,West Bank and Gaza Strip,ODA Grants,62.812676,64.311125
2019,North Macedonia,ODA Grants,0.876899,0.906562
2019,Viet Nam,ODA Grants,16.165187,16.305068
2019,Myanmar,ODA Grants,10.881719,9.897497
2019,Sierra Leone,ODA Grants,5.360597,5.706727
2019,"Africa, regional",ODA Grants,4.815856,5.102644
2019,Egypt,ODA Grants,8.225526,8.5784
2019,Democratic Republic of the Congo,ODA Grants,10.388385,10.995783
2019,"South of Sahara, regional",ODA Grants,43.66957,46.048353
2019,Serbia,ODA Grants,1.821625,1.851982
2019,"Southern Africa, regional",ODA Grants,0.041789,0.04332
2019,Nepal,ODA Grants,15.655622,15.888289
2019,"Europe, regional",ODA Grants,3.149398,3.232389
2019,Lesotho,ODA Grants,3.763363,3.852776
2019,Guatemala,ODA Grants,1.68689,1.779299
2019,Mali,ODA Grants,14.971352,15.924484
2019,Liberia,ODA Grants,7.869643,8.51336
2019,Zambia,ODA Grants,13.936791,14.830957
2019,China (People's Republic of),ODA Grants,7.112687,7.550635
2019,Burkina Faso,ODA Grants,2.990406,3.07873
2019,Sudan,ODA Grants,8.286742,8.376216
2019,Bangladesh,ODA Grants,19.01931,19.171192
2019,Kyrgyzstan,ODA Grants,3.492271,3.571163
2019,Guinea-Bissau,ODA Grants,2.723254,2.881173
2019,Mongolia,ODA Grants,3.317088,3.061174
2019,South Africa,ODA Grants,5.189568,5.461668
2019,Somalia,ODA Grants,14.908806,16.04222
2019,Tajikistan,ODA Grants,3.280433,3.385802
2019,"America, regional",ODA Grants,4.221157,4.395432
2019,El Salvador,ODA Grants,1.287741,1.294908
2019,Rwanda,ODA Grants,6.060464,6.022395
2019,"Caribbean & Central America, regional",ODA Grants,2.182474,2.258481
2019,"South Asia, regional",ODA Grants,0.375996,0.399195
2019,Honduras,ODA Loans,75.712741,80.20215
2019,Iraq,ODA Grants,3.907608,3.479609
2019,Indonesia,ODA Grants,28.148746,28.458028
2019,Malawi,ODA Grants,74.07293,77.454122
2019,Kosovo,ODA Grants,0.712794,0.740628
2019,Cuba,ODA Grants,1.106396,1.104277
2019,Democratic People's Republic of Korea,ODA Grants,0,0
2019,"Asia, regional",ODA Grants,7.09109,7.352689
2019,Togo,ODA Grants,11.167784,11.806114
2019,Argentina,ODA Grants,1.82747,1.823638
2019,"Middle East, regional",ODA Grants,1.287879,1.345326
2019,Nicaragua,ODA Grants,0.542808,0.551476
2019,Cameroon,ODA Grants,3.794467,3.824825
2019,Namibia,ODA Grants,0.621381,0.598184
2019,Malaysia,ODA Grants,2.044005,1.766249
2019,Thailand,ODA Grants,3.446968,3.219623
2019,Eswatini,ODA Grants,2.067512,2.113692
2019,"Far East Asia, regional",ODA Grants,2.282472,2.354074
2019,Cambodia,ODA Grants,10.206121,10.225771
2019,Mexico,ODA Grants,2.660789,2.779422
2019,Sri Lanka,ODA Grants,2.311803,2.167454
2019,Kazakhstan,ODA Grants,0.820117,0.837081
2019,Colombia,ODA Grants,22.846656,25.495193
2019,Burundi,ODA Grants,3.680678,3.882442
2019,Pakistan,ODA Grants,16.317642,17.173402
2019,Morocco,ODA Grants,3.189085,3.214262
2019,Chad,ODA Grants,7.899411,8.361001
2019,"Central Asia, regional",ODA Grants,0.28744,0.296771
2019,Fiji,ODA Grants,1.148068,1.187393
2019,"South America, regional",ODA Grants,10.620124,10.872675
2019,Lao People's Democratic Republic,ODA Grants,3.349987,3.537561
2019,Eritrea,ODA Grants,0.600043,0.62721
2019,Niger,ODA Grants,8.333101,8.675766
2019,Algeria,ODA Grants,0.375624,0.385463
2019,Honduras,ODA Grants,1.238279,1.251042
2019,"Bilateral, unspecified",Private Development Finance,13.015783,14.242388
2019,Afghanistan,ODA Grants,6.121247,6.550728
2019,Côte d'Ivoire,ODA Grants,0.660698,0.677122
2019,Haiti,ODA Grants,12.827355,13.929764
2019,Timor-Leste,ODA Grants,1.484189,1.548056
2019,Mongolia,ODA Loans,0.75457,0.799313
2019,Pakistan,Other Official Flows (non Export Credit),334.374295,354.201117
2019,Egypt,ODA Loans,0,0
2019,Benin,ODA Grants,15.461939,16.347823
2019,Comoros,ODA Grants,0.37508,0.395644
2019,Paraguay,ODA Grants,5.325241,5.512094
2019,Jamaica,ODA Grants,0.799024,0.784933
2019,Dominican Republic,ODA Grants,1.113325,1.140732
2019,Tajikistan,Other Official Flows (non Export Credit),0.373913,0.396084
2019,Nicaragua,ODA Loans,0,0
2019,Colombia,Other Official Flows (non Export Credit),143.7,152.220734
2019,Bolivia,ODA Loans,1.030995,1.092128
2019,Paraguay,Other Official Flows (non Export Credit),9.282097,9.832482
2019,El Salvador,Other Official Flows (non Export Credit),5.184516,5.491934
2019,Dominican Republic,Other Official Flows (non Export Credit),27.321779,28.941832
2019,Argentina,Other Official Flows (non Export Credit),493.121962,522.361774
2019,Jamaica,Other Official Flows (non Export Credit),11.98727,12.698058
2019,Venezuela,ODA Grants,0.371431,0.370589
2019,Iran,ODA Grants,0.84043,0.805062
2019,Saint Lucia,ODA Grants,0.144998,0.123675
2019,Syrian Arab Republic,ODA Grants,9.032846,7.827221
2019,Madagascar,ODA Grants,23.060803,24.426277
2019,Guyana,ODA Grants,0.471472,0.498787
2019,Ecuador,ODA Grants,4.986308,5.001796
2019,Central African Republic,ODA Grants,23.399671,24.321113
2019,Indonesia,Private Development Finance,0.519164,0.571625
2019,Micronesia,ODA Grants,0.107338,0.114624
2019,India,Private Development Finance,3.212588,3.451075
2019,Lebanon,Private Development Finance,0.108808,0.119068
2019,South Africa,Private Development Finance,0.085855,0.09153
2019,Nepal,Private Development Finance,0.146933,0.156646
2019,Uzbekistan,ODA Grants,1.244917,1.293807
2019,Gabon,ODA Grants,0.216029,0.211757
2019,Djibouti,ODA Grants,1.366322,1.328388
2019,Costa Rica,ODA Grants,0.530702,0.46751
2019,States Ex-Yugoslavia unspecified,ODA Grants,0.03692,0.039109
2019,"Caribbean, regional",ODA Grants,1.006638,1.03124
2019,Belize,ODA Grants,0.277059,0.282701
2019,Suriname,ODA Grants,0.590185,0.614155
2019,Yemen,ODA Grants,40.419127,43.194725
2019,Cabo Verde,ODA Grants,0.1707,0.181538
2019,Montenegro,ODA Grants,0.470625,0.470434
2019,Azerbaijan,ODA Grants,0.558695,0.590018
2019,Mauritania,ODA Grants,7.23546,7.647802
2019,Dominica,ODA Grants,0.071866,0.075808
2019,"Oceania, regional",ODA Grants,0.194061,0.205568
2019,Kiribati,ODA Grants,0.045301,0.038574
2019,Sao Tome and Principe,ODA Grants,2.6392,2.795208
2019,Equatorial Guinea,ODA Grants,0.025196,0.026583
2019,Botswana,ODA Grants,0.577418,0.610996
2019,Marshall Islands,ODA Grants,0.257662,0.27036
2019,Gambia,ODA Grants,3.003841,3.230462
2019,Guinea,ODA Grants,3.95857,4.142087
2019,Turkmenistan,ODA Grants,0.034829,0.035243
2019,Panama,ODA Grants,1.299972,1.413954
2019,Angola,ODA Grants,10.477243,10.727086
2019,Maldives,ODA Grants,0.220667,0.195983
2019,Bhutan,ODA Grants,0.30373,0.274219
2019,Papua New Guinea,ODA Grants,0.265199,0.262048
2019,Peru,Private Development Finance,0.849748,0.88426
2019,Afghanistan,Private Development Finance,0.565361,0.586664
2019,Rwanda,Private Development Finance,0.31904,0.34013
2019,Mexico,Private Development Finance,0.080352,0.088032
2019,Tanzania,Private Development Finance,0.151046,0.161679
2019,"Southern Africa, regional",Private Development Finance,0.103176,0.110665
2019,"Eastern Africa, regional",Private Development Finance,0.807,0.907522
2019,Zimbabwe,Private Development Finance,0.115934,0.124332
2019,Brazil,Private Development Finance,0.074113,0.079469
2019,China (People's Republic of),Private Development Finance,0.887994,0.953948
2019,Bangladesh,Private Development Finance,0.047745,0.05102
2019,Serbia,Private Development Finance,0.03937,0.042227
2019,Türkiye,Private Development Finance,0.016937,0.018167
