year,recipient_name,flow_name,usd_disbursement,usd_disbursement_deflated
2018,Guyana,ODA Grants,0.717815,0.74357
2018,Cabo Verde,ODA Grants,0.303551,0.321552
2018,"South Asia, regional",ODA Grants,8.436919,8.837193
2018,"America, regional",ODA Grants,49.580161,55.225983
2018,Vanuatu,ODA Grants,10.094086,10.886303
2018,Mauritius,ODA Grants,1.100345,0.943049
2018,South Africa,ODA Grants,4.682165,5.100125
2018,Saint Vincent and the Grenadines,ODA Grants,0.097942,0.11449
2018,Viet Nam,ODA Grants,13.12941,13.641152
2018,Kazakhstan,ODA Grants,0.318276,0.321377
2018,"Oceania, regional",ODA Grants,4.495251,4.786032
2018,Jamaica,ODA Grants,1.336317,1.440573
2018,Mongolia,ODA Grants,2.074396,2.256603
2018,Belize,ODA Grants,0.149035,0.164656
2018,Eswatini,ODA Grants,4.885292,5.450825
2018,Equatorial Guinea,ODA Grants,0.023753,0.024722
2018,Cuba,ODA Grants,11.619858,10.240778
2018,Nepal,ODA Loans,126.968964,121.780122
2018,Samoa,ODA Grants,15.214382,15.826892
2018,Micronesia,ODA Grants,12.567559,13.948691
2018,Maldives,ODA Loans,0,0
2018,Dominica,ODA Grants,12.201553,13.097598
2018,Pakistan,ODA Loans,54.39584,56.614805
2018,Antigua and Barbuda,ODA Grants,2.656728,2.361829
2018,Türkiye,ODA Loans,118.021952,116.574403
2018,Philippines,ODA Loans,0,0
2018,Bangladesh,ODA Loans,137.234237,142.835324
2018,Indonesia,ODA Loans,0,0
2018,Suriname,ODA Grants,1.901115,1.65303
2018,Saint Lucia,ODA Grants,0.20798,0.17763
2018,Fiji,ODA Grants,5.489843,5.874918
2018,Sri Lanka,ODA Loans,15.930823,16.581024
2018,Palau,ODA Grants,0.58818,0.640703
2018,"Bilateral, unspecified",Private Development Finance,110.308971,113.704817
2018,Chad,Private Development Finance,0.604609,0.678936
2018,Uganda,Private Development Finance,0.590911,0.647988
2018,Yemen,Private Development Finance,1.704609,1.888259
2018,Ethiopia,Private Development Finance,0.703256,0.792706
2018,Iran,Private Development Finance,0.104609,0.102282
2018,Kenya,Private Development Finance,0.590911,0.647988
2018,Malaysia,Private Development Finance,0.104609,0.102282
2018,Pakistan,Private Development Finance,0.104609,0.102282
2018,Rwanda,Private Development Finance,0.104609,0.102282
2018,South Sudan,Private Development Finance,0.104609,0.102282
2018,Syrian Arab Republic,Private Development Finance,0.104609,0.102282
2018,Philippines,Private Development Finance,0.1,0.097776
2018,Bangladesh,Private Development Finance,3.048529,3.498341
2018,Myanmar,Private Development Finance,0.150751,0.151291
2018,Indonesia,Private Development Finance,1.405231,1.602591
2018,India,Private Development Finance,1.318022,1.490863
2018,Democratic Republic of the Congo,Private Development Finance,1.336302,1.451872
2018,Somalia,Private Development Finance,0.586302,0.661036
2018,"Middle East, regional",Private Development Finance,1.28,1.476235
2018,Ecuador,Private Development Finance,0.024,0.027679
2018,Dominica,Other Official Flows (non Export Credit),0,0
2018,Venezuela,Private Development Finance,0.074,0.085344
2018,Brazil,Private Development Finance,0.024,0.027679
2018,Colombia,Private Development Finance,0.024,0.027679
2018,Panama,Private Development Finance,0.024,0.027679
2018,Saint Vincent and the Grenadines,ODA Loans,0,0
2018,Saint Vincent and the Grenadines,Other Official Flows (non Export Credit),0,0
2018,"Caribbean, regional",ODA Grants,9.523133,10.01685
2018,Montserrat,ODA Grants,0.261156,0.27201
2018,"South & Central Asia, regional",ODA Grants,4.552425,4.574822
2018,Solomon Islands,ODA Grants,6.082497,6.591536
2018,Tonga,ODA Grants,14.350348,15.297615
2018,Marshall Islands,ODA Grants,0.665052,0.7187
2018,Cook Islands,ODA Grants,0.299198,0.32915
2018,Sao Tome and Principe,ODA Grants,0.368585,0.38363
2018,Benin,ODA Loans,0.237471,0.247163
2018,Senegal,ODA Loans,4.55473,4.740628
2018,Niger,Private Development Finance,0.225,0.259494
2018,Central African Republic,Private Development Finance,0.614181,0.70834
2018,Burkina Faso,Private Development Finance,0.315,0.363292
2018,Nigeria,Private Development Finance,1.328217,1.531844
2018,Mali,Private Development Finance,0.36,0.415191
2018,Senegal,Private Development Finance,0.331603,0.382441
2018,Jordan,Private Development Finance,0.48,0.553588
2018,Madagascar,Private Development Finance,0.15,0.172996
2018,Cameroon,Private Development Finance,0.61418,0.708339
2018,Guatemala,Private Development Finance,0.699999,0.807315
2018,Malawi,Private Development Finance,0,0
2018,Tokelau,ODA Grants,0.110716,0.115265
2018,Tuvalu,ODA Grants,0.338979,0.352813
2018,Serbia,ODA Loans,0,0
2018,Bosnia and Herzegovina,ODA Loans,18.402841,18.778066
2018,States Ex-Yugoslavia unspecified,ODA Grants,0.089697,0.090394
2018,Turkmenistan,ODA Grants,0.011104,0.011557
2018,Lebanon,ODA Loans,3.252733,3.38549
2018,China (People's Republic of),ODA Loans,0,0
2018,Viet Nam,ODA Loans,34.210261,34.325149
2018,Grenada,ODA Grants,0.00132,0.001522
2018,Argentina,ODA Grants,0.077101,0.079344
2018,Kiribati,ODA Grants,0.151071,0.156021
2018,Honduras,ODA Loans,2.566943,2.67171
2018,West Bank and Gaza Strip,ODA Loans,1.246706,1.187848
2018,Jordan,ODA Loans,0,0
2018,Nicaragua,ODA Loans,4.010571,4.174258
2018,Madagascar,ODA Loans,20.457929,19.996467
2018,"Africa, regional",Other Official Flows (non Export Credit),0,0
2018,Lesotho,ODA Loans,0,0
2018,Rwanda,ODA Loans,0,0
2018,Chad,ODA Loans,0,0
2018,Kenya,ODA Loans,5.983178,6.227376
2018,Djibouti,ODA Loans,1.033563,1.075747
2018,Argentina,ODA Loans,0,0
2018,Dominican Republic,ODA Loans,0,0
2018,Ecuador,ODA Loans,15.591269,15.109426
2018,Dominican Republic,Other Official Flows (non Export Credit),0,0
2018,Wallis and Futuna,ODA Grants,0.464794,0.459094
2018,Belize,Other Official Flows (non Export Credit),0.18562,0.193196
2018,Georgia,ODA Loans,17.703293,17.486161
2018,Panama,Other Official Flows (non Export Credit),0,0
2018,Argentina,Other Official Flows (non Export Credit),0.155,0.161326
2018,Ecuador,Other Official Flows (non Export Credit),8.467474,8.813065
2018,Paraguay,Other Official Flows (non Export Credit),0,0
2018,Venezuela,Other Official Flows (non Export Credit),0,0
2018,Colombia,Other Official Flows (non Export Credit),55,57.244772
2018,"America, regional",ODA Loans,0,0
2018,Guatemala,Other Official Flows (non Export Credit),0,0
2018,Costa Rica,Other Official Flows (non Export Credit),18.103046,18.841905
2018,Bolivia,ODA Loans,0.29152,0.303418
2018,Jamaica,Other Official Flows (non Export Credit),1.988301,2.069452
2018,Albania,Other Official Flows (non Export Credit),2.071472,2.156017
2018,Fiji,Other Official Flows (non Export Credit),0.364806,0.379695
2018,India,Other Official Flows (non Export Credit),3.298114,3.432724
2018,Indonesia,Other Official Flows (non Export Credit),6.58279,6.85146
2018,Morocco,Other Official Flows (non Export Credit),44.129117,45.930205
2018,Egypt,Other Official Flows (non Export Credit),0,0
2018,Azerbaijan,Other Official Flows (non Export Credit),0.501848,0.522331
2018,El Salvador,Other Official Flows (non Export Credit),0,0
2018,Lebanon,Other Official Flows (non Export Credit),0.163063,0.169718
2018,Philippines,Other Official Flows (non Export Credit),497.5,517.804987
2018,Georgia,Other Official Flows (non Export Credit),0,0
2018,North Macedonia,Other Official Flows (non Export Credit),0.089947,0.093618
2018,China (People's Republic of),Other Official Flows (non Export Credit),8.206171,8.541098
2018,Brazil,Other Official Flows (non Export Credit),8.115873,8.447115
2018,Peru,Other Official Flows (non Export Credit),42.066972,43.783895
2018,Jordan,Other Official Flows (non Export Credit),0,0
2018,Sri Lanka,Other Official Flows (non Export Credit),0,0
2018,Mexico,Other Official Flows (non Export Credit),0,0
2018,Saint Lucia,Other Official Flows (non Export Credit),0,0
2018,Bolivia,Other Official Flows (non Export Credit),0,0
2018,Viet Nam,Other Official Flows (non Export Credit),2.864436,2.981345
2018,Serbia,Other Official Flows (non Export Credit),35.55009,37.001033
2018,Uganda,ODA Loans,10.32056,10.741785
2018,Albania,ODA Loans,0.501509,0.521977
2018,Kyrgyzstan,ODA Loans,0,0
2018,Ethiopia,ODA Loans,11.061352,11.51281
2018,Malawi,ODA Loans,1.279467,1.331687
2018,Cambodia,ODA Loans,0.017353,0.018061
2018,India,ODA Loans,102.895055,107.094619
2018,Myanmar,ODA Loans,0.06058,0.063052
2018,Samoa,ODA Loans,0,0
2018,Saint Lucia,ODA Loans,0.593579,0.617805
2018,Vanuatu,ODA Loans,12.343053,12.846823
2018,Nigeria,ODA Loans,43.173672,44.935766
2018,Mozambique,ODA Loans,1.366985,1.422777
2018,Bhutan,ODA Loans,0,0
2018,Tanzania,ODA Loans,0,0
2018,Côte d'Ivoire,ODA Loans,27.203533,28.313818
2018,Tonga,ODA Loans,0.533313,0.555079
2018,Mali,ODA Loans,0.217586,0.226466
2018,Niger,ODA Loans,9.631568,10.024672
2018,Dominica,ODA Loans,0.18,0.187347
2018,Burkina Faso,ODA Loans,0.513072,0.534013
2018,Grenada,ODA Loans,3.3,3.434686
2018,Moldova,ODA Loans,0,0
2018,Lao People's Democratic Republic,ODA Loans,0.466142,0.485167
2018,Guinea,ODA Loans,0.131259,0.136617
2018,Sierra Leone,ODA Loans,0.242984,0.252901
2018,Solomon Islands,ODA Loans,0.000822,0.000856
2018,Morocco,ODA Loans,0,0
2018,Nauru,ODA Grants,0.008844,0.009205
2018,Iraq,Other Official Flows (non Export Credit),0.3,0.312244
2018,Togo,ODA Loans,0.226243,0.235477
2018,Kosovo,ODA Loans,0,0
2018,Mozambique,Private Development Finance,0.177033,0.186672
2018,"South Asia, regional",Private Development Finance,9.950905,11.476466
2018,"South America, regional",Private Development Finance,0.12,0.138397
2019,Jordan,Other Official Flows (non Export Credit),1.854795,2.125035
2019,Türkiye,Other Official Flows (non Export Credit),0,0
2019,Uganda,Other Official Flows (non Export Credit),0.431836,0.46568
2019,Côte d'Ivoire,Other Official Flows (non Export Credit),0,0
2019,Burundi,ODA Grants,62.204458,67.007744
2019,Yemen,ODA Grants,2442.352696,2622.467601
2019,Albania,ODA Grants,8.021731,8.338954
2019,"Bilateral, unspecified",ODA Grants,4268.30988900001,4724.10034800001
2019,"Central Asia, regional",ODA Grants,6.955308,7.138067
2019,Iran,ODA Grants,42.668011,44.171536
2019,Türkiye,ODA Grants,854.654509,883.637413000001
2019,Mozambique,ODA Grants,246.269693,266.95786
2019,Burkina Faso,ODA Grants,85.542151,90.305368
2019,Jordan,ODA Grants,448.761041,486.774087
2019,Peru,ODA Grants,21.120888,23.322172
2019,Nepal,ODA Grants,52.876961,53.398656
2019,Bolivia,ODA Grants,7.316992,7.584616
2019,Philippines,ODA Grants,39.705035,43.309226
2019,Afghanistan,ODA Grants,448.999047,483.424371
2019,Ethiopia,ODA Grants,777.332358,852.685322
2019,Colombia,ODA Grants,180.609993,197.22425
2019,Syrian Arab Republic,ODA Grants,9180.06688399999,9324.06211500002
2019,Azerbaijan,ODA Grants,2.483746,2.61976
2019,Uganda,ODA Grants,266.968157,287.670944
2019,Libya,ODA Grants,88.4768159999999,93.559575
2019,Mali,ODA Grants,175.634358,188.128798
2019,Lao People's Democratic Republic,ODA Grants,7.22835,6.889676
2019,Iraq,ODA Grants,941.227327,1014.453989
2019,Bangladesh,ODA Grants,572.299368,619.233943
2019,Lebanon,ODA Grants,539.853757,592.497789
2019,South Sudan,ODA Grants,898.623485,989.118133000001
2019,Indonesia,ODA Grants,28.416529,31.266776
2019,Sri Lanka,ODA Grants,3.417751,3.662461
2019,Armenia,ODA Grants,1.41589,1.505794
2019,Pakistan,ODA Grants,77.627313,83.906942
2019,Venezuela,ODA Grants,132.34328,141.196647
2019,Eswatini,ODA Grants,1.074598,1.029388
2019,Ukraine,ODA Grants,125.575184,133.708408
2019,"Asia, regional",ODA Grants,52.752516,58.85733
2019,Georgia,ODA Grants,2.837655,3.009951
2019,Democratic People's Republic of Korea,ODA Grants,30.103868,32.565532
2019,India,ODA Grants,7.878138,8.361268
2019,"North of Sahara, regional",ODA Grants,1.408178,1.494623
2019,Chad,ODA Grants,178.637222,192.703708
2019,Mauritania,ODA Grants,40.917969,43.424108
2019,Sudan,ODA Grants,510.973175,560.108355
2019,Cameroon,ODA Grants,125.786511,135.832098
2019,Zimbabwe,ODA Grants,165.459186,180.8707
2019,Zambia,ODA Grants,22.255096,23.397698
2019,Angola,ODA Grants,19.416692,20.667291
2019,Central African Republic,ODA Grants,257.426358,280.259601
2019,Democratic Republic of the Congo,ODA Grants,864.958055000001,943.007019
2019,Niger,ODA Grants,138.109318,149.244831
2019,Somalia,ODA Grants,854.714891,933.345204
2019,West Bank and Gaza Strip,ODA Grants,452.943945,478.367659
2019,Nigeria,ODA Grants,560.47716,616.609591
2019,"South America, regional",ODA Grants,22.820449,25.284482
2019,Myanmar,ODA Grants,240.118678,248.72761
2019,"South of Sahara, regional",ODA Grants,268.937191,289.622768
2019,Tanzania,ODA Grants,76.51934,82.322337
2019,Congo,ODA Grants,22.81863,24.426789
2019,Guatemala,ODA Grants,26.472667,29.109122
2019,Haiti,ODA Grants,72.096528,77.544575
2019,El Salvador,ODA Grants,8.989081,9.506178
2019,Kenya,ODA Grants,154.088487,165.446208
2019,"Middle East, regional",ODA Grants,343.187246,352.934727
2019,"Caribbean & Central America, regional",ODA Grants,27.564474,29.86733
2019,Nicaragua,ODA Grants,3.873022,4.104319
2019,Malawi,ODA Grants,98.923284,106.373522
2019,Djibouti,ODA Grants,19.846361,21.455568
2019,Panama,ODA Grants,4.39543,4.788443
2019,"Europe, regional",ODA Grants,39.717718,42.233038
2019,Madagascar,ODA Grants,52.280041,56.702844
2019,Rwanda,ODA Grants,35.168976,37.733156
2019,Ecuador,ODA Grants,37.735322,40.999973
2019,Lesotho,ODA Grants,12.499062,13.135812
2019,Sierra Leone,ODA Grants,12.635181,13.105864
2019,Algeria,ODA Grants,22.611624,23.914826
2019,Gambia,ODA Grants,3.708694,3.706361
2019,Samoa,ODA Grants,11.975367,12.68872
2019,Eritrea,ODA Grants,6.006544,6.223664
2019,Senegal,ODA Grants,8.422287,9.203428
2019,Fiji,ODA Grants,6.984823,7.315558
2019,Moldova,ODA Grants,0.798109,0.833655
2019,Comoros,ODA Grants,19.352278,20.493387
2019,Cambodia,ODA Grants,2.628202,2.77324
2019,Cuba,ODA Grants,3.167598,3.331911
2019,Honduras,ODA Grants,17.767586,18.198929
2019,Namibia,ODA Grants,1.721973,1.789215
2019,Côte d'Ivoire,ODA Grants,7.509193,7.814859
2019,Guinea-Bissau,ODA Grants,3.611837,3.60457
2019,Tajikistan,ODA Grants,8.206502,8.711279
2019,Liberia,ODA Grants,15.365642,16.155329
2019,Guinea,ODA Grants,10.858846,11.022162
2019,Egypt,ODA Grants,38.758969,42.030319
2019,Timor-Leste,ODA Grants,6.028902,6.656609
2019,Bhutan,ODA Grants,9.303843,7.911736
2019,Brazil,ODA Grants,16.608891,17.341752
2019,China (People's Republic of),ODA Grants,3.290282,3.491645
2019,Kyrgyzstan,ODA Grants,17.68911,15.561721
2019,"Eastern Africa, regional",ODA Grants,46.300544,45.695379
2019,Tunisia,ODA Grants,19.450167,20.047838
2019,"Western Africa, regional",ODA Grants,7.306185,7.642868
2019,Morocco,ODA Grants,8.154952,8.343692
2019,Pakistan,ODA Loans,24.79782,26.268214
2019,"Oceania, regional",ODA Grants,11.943568,12.557698
2019,Viet Nam,ODA Grants,4.526653,4.830001
2019,Togo,ODA Grants,1.851633,1.955514
2019,"South Asia, regional",ODA Grants,12.455805,13.349951
2019,"America, regional",ODA Grants,103.863833,117.770243
2019,South Africa,ODA Grants,6.85918,7.443077
2019,Antigua and Barbuda,ODA Grants,4.769868,4.924002
2019,Mexico,ODA Grants,9.531905,10.586414
2019,"Africa, regional",ODA Grants,86.040894,92.760174
2019,Benin,ODA Grants,3.227868,3.308607
2019,Costa Rica,ODA Grants,4.583119,4.952846
2019,Paraguay,ODA Grants,2.173276,2.296089
2019,"Caribbean, regional",ODA Grants,13.032758,14.423322
2019,States Ex-Yugoslavia unspecified,ODA Grants,0.100442,0.104684
2019,Nepal,ODA Loans,127.926197,125.17444
2019,Cabo Verde,ODA Grants,0.257388,0.272178
2019,Saint Vincent and the Grenadines,ODA Grants,1.677271,1.752392
2019,Belize,ODA Grants,0.653187,0.719149
2019,"Bilateral, unspecified",Private Development Finance,133.680676,140.419348
2019,Chad,Private Development Finance,0.088128,0.091449
2019,Ethiopia,Private Development Finance,5.672242,5.902357
2019,Iran,Private Development Finance,0.088128,0.091449
2019,Kenya,Private Development Finance,3.42692,3.570526
2019,Malaysia,Private Development Finance,0.088128,0.091449
2019,Pakistan,Private Development Finance,0.767676,0.798596
2019,Rwanda,Private Development Finance,1.74343,1.81398
2019,South Sudan,Private Development Finance,0.388128,0.43173
2019,Papua New Guinea,ODA Grants,10.075251,11.155111
2019,Dominican Republic,ODA Grants,5.114042,5.379275
2019,Jordan,Private Development Finance,6.979976,7.45678
2019,Maldives,ODA Grants,2.99375,2.56241
2019,Jamaica,ODA Grants,0.252473,0.288166
2019,Uganda,Private Development Finance,4.065704,4.278943
2019,Tonga,ODA Grants,2.713007,2.916322
2019,Dominica,ODA Grants,4.95213,5.495925
2019,Micronesia,ODA Grants,6.327885,7.178476
2019,Serbia,ODA Grants,9.051141,9.412705
2019,Solomon Islands,ODA Grants,2.907518,3.238364
2019,Türkiye,ODA Loans,67.166686,71.149354
2019,Uzbekistan,ODA Grants,0.89479,0.900532
2019,Ghana,ODA Grants,5.917048,6.264826
2019,"Far East Asia, regional",Private Development Finance,0.2,0.226854
2019,Yemen,Private Development Finance,1.749494,1.865959
2019,Suriname,ODA Grants,0.233121,0.274176
2019,Colombia,Private Development Finance,0.623432,0.686216
2019,"South & Central Asia, regional",ODA Grants,46.878658,46.860052
2019,Mongolia,ODA Grants,2.716699,2.789117
2019,"Far East Asia, regional",ODA Grants,7.116995,7.53303
2019,Thailand,ODA Grants,26.951605,30.3516
2019,Grenada,ODA Grants,0.002263,0.002398
2019,Botswana,ODA Grants,1.63217,1.729359
2019,Guyana,ODA Grants,0.498712,0.521405
2019,Kazakhstan,ODA Grants,0.229127,0.239745
2019,Bosnia and Herzegovina,ODA Grants,9.383182,9.709955
2019,Gabon,ODA Grants,0.621377,0.658223
2019,Vanuatu,ODA Grants,8.064332,8.930338
2019,Argentina,ODA Grants,0.668456,0.684392
2019,Equatorial Guinea,ODA Grants,0.012734,0.013429
2019,Kosovo,ODA Grants,2.154193,2.263174
2019,Malaysia,ODA Grants,5.177967,5.62505
2019,North Macedonia,ODA Grants,2.962505,3.142211
2019,Sao Tome and Principe,ODA Grants,1.136251,1.20348
2019,Mauritius,ODA Grants,10.80628,11.343766
2019,Montenegro,ODA Grants,1.357977,1.438561
2019,Belarus,ODA Grants,0.837034,0.884436
2019,Peru,Private Development Finance,0.473381,0.492607
2019,Lebanon,Private Development Finance,1.957579,2.090746
2019,"Africa, regional",Private Development Finance,1.169445,1.193793
2019,Mexico,Private Development Finance,0.325,0.368638
2019,"Caribbean, regional",Private Development Finance,0.25,0.283568
2019,Mozambique,Private Development Finance,1.116,1.265846
2019,Libya,Private Development Finance,1.119445,1.16491
2019,Central African Republic,Private Development Finance,0.35,0.396995
2019,Somalia,Private Development Finance,0,0
2019,Burkina Faso,Private Development Finance,0.373,0.423082
2019,Malawi,Private Development Finance,0.316,0.35843
2019,Bangladesh,Private Development Finance,2.423848,2.558135
2019,Zimbabwe,Private Development Finance,0.368,0.417411
2019,Niger,Private Development Finance,0.329,0.373175
2019,India,Private Development Finance,0.620592,0.680917
2019,Cameroon,Private Development Finance,0.3,0.340281
2019,Nigeria,Private Development Finance,0.925837,1.050149
2019,Iraq,Private Development Finance,0.45,0.510422
2019,Mali,Private Development Finance,0.398,0.451439
2019,Syrian Arab Republic,Private Development Finance,0.112849,0.11949
2019,West Bank and Gaza Strip,Private Development Finance,0.080176,0.085476
2019,"South Asia, regional",Private Development Finance,0.053,0.060117
2019,Indonesia,Private Development Finance,0.25,0.283568
2019,Bosnia and Herzegovina,ODA Loans,18.218542,19.00085
2019,Serbia,ODA Loans,0,0
2019,Marshall Islands,ODA Grants,1.082831,1.167772
2019,Tuvalu,ODA Grants,0.099711,0.10563
2019,Palau,ODA Grants,0.309513,0.351531
2019,Wallis and Futuna,ODA Grants,0.935534,0.958494
2019,Costa Rica,Other Official Flows (non Export Credit),1.896954,2.009434
2019,El Salvador,Other Official Flows (non Export Credit),0,0
2019,"Africa, regional",Other Official Flows (non Export Credit),0,0
2019,Chad,ODA Loans,0,0
2019,Rwanda,ODA Loans,0.293697,0.311112
2019,Lesotho,ODA Loans,1.294611,1.371376
2019,Djibouti,ODA Loans,2.255108,2.388825
2019,Senegal,ODA Loans,6.204146,6.572023
2019,Kenya,ODA Loans,70.599449,74.785663
2019,Madagascar,ODA Loans,2.361238,2.501249
2019,Mauritius,ODA Loans,0,0
2019,Lebanon,ODA Loans,3.414474,3.616936
2019,"Caribbean & Central America, regional",Private Development Finance,1,1.13427
2019,Turkmenistan,ODA Grants,0.02,0.021186
2019,Sudan,Private Development Finance,0.088128,0.091449
2019,Türkiye,Private Development Finance,0.1,0.103768
2019,Viet Nam,ODA Loans,60.187818,63.634318
2019,China (People's Republic of),ODA Loans,7.34482,7.780333
2019,Tokelau,ODA Grants,0.29592,0.31584
2019,Kiribati,ODA Grants,0.032273,0.034445
2019,Thailand,Private Development Finance,0.679548,0.707147
